farmer_id,household_id,county,sub_county,ward,village_locality,latitude,longitude,parcel_id,parcel_area_ha,irrigation_availability,soil_type,soil_ph,primary_crops,livelihood_mix,cooperative_membership,cooperative_name,advisory_interactions,historical_yields_t_ha,historical_flood_events,access_to_seeds,access_to_fertilizer,access_to_credit,phone_reachable,preferred_language,consent_status,source,version,comments_en
a00b6bd6-aecf-4da1-91e9-3fffbaafc1ad,dea94152-8c06-4b86-8f02-c156e99f3b08,Murang'a,Murang'a_SC_3,Ward_2,Village_19,2.4405204615322234,37.95796778208316,c0053e38-70ea-456b-b63a-ea423b417b65,3.7740448281375536,True,clay loam,5.055827031848292,"[""Millet""]","{""crop"": 48, ""livestock"": 13, ""off_farm"": 18}",True,Coop_46,20,"{""Rice"": 4.85, ""Beans"": 3.6}",2,True,False,True,True,English,Granted,farmer_registration,1.0,Farmer profile from Murang'a
65f52820-ec5c-4930-8a15-a01ccddeafe3,28be195f-340e-4347-82e9-0627e54e1982,Murang'a,Murang'a_SC_6,Ward_5,Village_6,1.8524605164278931,40.79304211795078,a1342e02-b8f7-4e51-9c64-a71c01096931,4.348039730393935,True,clay,5.693965038161951,"[""Beans""]","{""crop"": 56, ""livestock"": 9, ""off_farm"": 7}",False,,11,"{""Cassava"": 1.39, ""Rice"": 0.59}",1,True,True,False,False,English,Denied,farmer_registration,1.0,Farmer profile from Murang'a
6db91094-3488-46cc-8111-f9b4bb938605,1e40c531-69fa-47d9-8d22-c1446ab12788,Murang'a,Murang'a_SC_8,Ward_4,Village_5,1.0760728298395819,35.749594060525524,cccef11d-e488-4ad9-a08a-50bd872e9aaa,4.3413697035366,True,clay,7.454279766400185,"[""Sorghum"", ""Finger Millet""]","{""crop"": 76, ""livestock"": 40, ""off_farm"": 5}",False,Coop_36,17,"{""Rice"": 2.53, ""Beans"": 4.46}",1,False,True,True,True,English,Granted,farmer_registration,1.0,Farmer profile from Murang'a
ab2350c6-068c-4ff1-adb0-e4919d8fb392,c8ff529d-4190-4772-82ed-84ac7709b393,Kisii,Kisii_SC_4,Ward_2,Village_12,-3.296975344910765,38.854529296060655,763bcd79-05ee-45da-a288-ebcdbe68577e,4.4539682806545215,True,sandy loam,6.523650663372136,"[""Cassava"", ""Maize""]","{""crop"": 71, ""livestock"": 26, ""off_farm"": 6}",True,,8,"{""Cassava"": 1.84, ""Millet"": 1.2}",0,True,False,False,False,Local,Granted,farmer_registration,1.0,Farmer profile from Kisii
820ab418-d231-420f-960d-667eee2f6fc7,40919322-d145-4080-b6de-a05352040894,Kisii,Kisii_SC_5,Ward_2,Village_20,4.939468585229414,34.953606431464074,a4da1cb7-8471-4d8c-8d1f-f06ccb56664f,2.317940583475194,False,silt loam,7.802719660779177,"[""Maize"", ""Arrowroot"", ""Cassava""]","{""crop"": 64, ""livestock"": 21, ""off_farm"": 27}",True,Coop_52,10,"{""Rice"": 1.48, ""Maize"": 2.92}",1,False,False,False,False,Local,Denied,farmer_registration,1.0,Farmer profile from Kisii
8494a742-6bc0-4c98-8227-105c319deacb,60f61693-47f1-454a-af29-adb9faf849d8,Kisii,Kisii_SC_9,Ward_2,Village_10,-3.9832775141680905,41.258740051624315,04fdfe74-daa0-4f2a-a15d-984bfa409f1f,0.31500217719284046,False,sandy loam,6.730420124453236,"[""Maize"", ""Arrowroot"", ""Millet""]","{""crop"": 59, ""livestock"": 32, ""off_farm"": 8}",True,,15,"{""Sorghum"": 1.59, ""Millet"": 1.78}",0,False,True,False,False,Kiswahili,Pending,farmer_registration,1.0,Farmer profile from Kisii
77b3ede9-ed90-460b-ae91-c5367c5696c1,25dd7697-7047-405c-a37a-17051c6a30bf,Meru,Meru_SC_6,Ward_3,Village_15,-1.1507571413558755,34.09245671676926,9d3cadbd-9a9d-44cf-8aeb-dd5af6d9c970,3.8540419045105914,True,silt loam,5.8021826748132925,"[""Beans"", ""Arrowroot"", ""Cassava""]","{""crop"": 67, ""livestock"": 16, ""off_farm"": 30}",False,Coop_60,3,"{""Cassava"": 3.25, ""Millet"": 1.65}",0,False,True,False,False,Local,Granted,farmer_registration,1.0,Farmer profile from Meru
858e5a8b-99b7-4c28-8804-223a0cb8e410,92b9c98b-410d-44fd-a676-a04ff4f9bf5d,Elgeyo Marakwet,Elgeyo Marakwet_SC_3,Ward_2,Village_1,-2.2240133669734576,35.16912145254785,74fd0d06-7aae-4e3a-89c6-355eb0eddc72,1.5816090418491502,True,loam,7.880321305186316,"[""Finger Millet""]","{""crop"": 83, ""livestock"": 16, ""off_farm"": 12}",True,Coop_64,14,"{""Rice"": 4.33, ""Sorghum"": 4.9}",0,False,True,False,False,English,Denied,farmer_registration,1.0,Farmer profile from Elgeyo Marakwet
ebe533e7-0f81-4d05-b3ab-4689f8a04da9,8f08a510-c77c-401a-a397-7f98d7c89758,Elgeyo Marakwet,Elgeyo Marakwet_SC_9,Ward_1,Village_6,3.8776103509741313,39.48853238247986,e51c1a97-5ac6-4bc3-8bd7-3103a04d11a4,2.6103463829371094,True,clay loam,6.3231838549266595,"[""Cassava""]","{""crop"": 79, ""livestock"": 18, ""off_farm"": 23}",False,Coop_54,6,"{""Cassava"": 3.17, ""Finger Millet"": 1.53}",1,False,False,True,False,Local,Denied,farmer_registration,1.0,Farmer profile from Elgeyo Marakwet
4e333d0f-0546-400d-bbb8-f992543e76b9,dd74e725-6c9e-481d-963a-eebf4158f84b,Murang'a,Murang'a_SC_9,Ward_4,Village_17,1.7648881262417069,38.68003692600753,a3f6bbc8-19ee-4808-be91-f86508d565ef,4.50561507981917,True,sandy,7.033875299940381,"[""Sorghum"", ""Millet""]","{""crop"": 69, ""livestock"": 23, ""off_farm"": 12}",False,Coop_56,18,"{""Beans"": 2.8, ""Finger Millet"": 3.05}",0,False,True,False,True,English,Pending,farmer_registration,1.0,Farmer profile from Murang'a
081291e4-2d1b-47cc-be1a-e1e6d5e37bf1,be196106-8cf1-4947-8386-6c9a37ff008e,Murang'a,Murang'a_SC_9,Ward_1,Village_17,2.297180807911009,38.56233108479037,a7c49086-566d-4bd9-b612-0e0aedb9049a,3.3130250714175125,False,sandy loam,7.367280291806159,"[""Finger Millet"", ""Sorghum""]","{""crop"": 65, ""livestock"": 32, ""off_farm"": 18}",False,Coop_51,2,"{""Millet"": 1.4, ""Maize"": 1.5}",2,False,True,False,False,Local,Denied,farmer_registration,1.0,Farmer profile from Murang'a
88eebca1-c29a-49af-b53d-82164ea2289c,5edd77a4-3dc4-4e6b-b846-c5ac2fc16f75,Murang'a,Murang'a_SC_4,Ward_2,Village_14,-3.105140014445026,41.234880955832736,2921d023-a6a5-4452-aedc-4975c16c9467,2.24489180697702,False,clay loam,6.96008770146634,"[""Sorghum"", ""Cassava""]","{""crop"": 43, ""livestock"": 16, ""off_farm"": 28}",False,Coop_33,11,"{""Cassava"": 1.72, ""Arrowroot"": 0.86}",2,False,True,True,True,Kiswahili,Denied,farmer_registration,1.0,Farmer profile from Murang'a
f1688b3b-8701-450c-945e-5a95e8a09ed7,9e4067ea-96c0-496b-9c78-f9b4aa9d86cf,West Pokot,West Pokot_SC_8,Ward_5,Village_13,0.6826118377447248,38.75251025991244,3a7de954-86ca-414f-ab69-c173b0251981,2.7934393591744113,True,clay,5.59031371465808,"[""Rice"", ""Millet"", ""Arrowroot""]","{""crop"": 75, ""livestock"": 16, ""off_farm"": 29}",False,Coop_22,20,"{""Millet"": 2.07, ""Beans"": 3.02}",2,False,False,True,False,Kiswahili,Pending,farmer_registration,1.0,Farmer profile from West Pokot
975d4d6d-befb-460f-9d44-cae7ea35c9c2,6ad403dc-f430-49c0-abb5-27d3975c5fc3,West Pokot,West Pokot_SC_1,Ward_5,Village_16,-3.879075291148547,40.795892598222494,2ddf6050-0a0e-4f40-b30d-4277747d130b,2.2086999700466716,True,sandy loam,6.537544992521747,"[""Beans""]","{""crop"": 47, ""livestock"": 19, ""off_farm"": 15}",False,,19,"{""Millet"": 1.9, ""Rice"": 2.17}",2,False,False,True,True,Kiswahili,Denied,farmer_registration,1.0,Farmer profile from West Pokot
211d4e24-9119-47dc-819f-0fafab1433a4,9a17557d-eb3f-4c7b-a3dc-4d9d3c77e671,West Pokot,West Pokot_SC_5,Ward_4,Village_11,3.5371130818043897,36.40312574822849,86f7b388-2f02-437f-a39f-75311bdf305b,1.2657187496853295,True,clay loam,6.452477709999095,"[""Beans"", ""Maize"", ""Arrowroot""]","{""crop"": 48, ""livestock"": 29, ""off_farm"": 24}",True,,11,"{""Beans"": 1.6, ""Rice"": 3.63}",0,False,True,False,False,Kiswahili,Granted,farmer_registration,1.0,Farmer profile from West Pokot
b636e6bc-0ff5-4c2f-a446-1127a33f0999,f78a32e0-d7cd-4b48-9a0a-2d82504db7e8,Tana River,Tana River_SC_1,Ward_3,Village_13,-3.6326271650692084,36.35711602631231,b397fd98-a27a-4396-887d-d539ca6f13af,1.7681775643567883,False,sandy loam,5.1927403495606095,"[""Cassava"", ""Sorghum"", ""Beans""]","{""crop"": 79, ""livestock"": 33, ""off_farm"": 8}",True,Coop_29,10,"{""Beans"": 4.94, ""Cassava"": 2.23}",3,True,False,True,False,English,Granted,farmer_registration,1.0,Farmer profile from Tana River
83a3491d-cc36-49ff-93ec-be4036ff58d5,959e2bc1-99d2-4ec0-a354-15ab58c3002f,Turkana,Turkana_SC_8,Ward_4,Village_9,-2.4881291275775834,37.622334832479375,d7d36d25-51c5-4c8d-9328-c8dbd22b0366,1.6928596788308046,True,sandy,6.768583388149481,"[""Arrowroot"", ""Finger Millet"", ""Rice""]","{""crop"": 68, ""livestock"": 11, ""off_farm"": 11}",False,Coop_19,4,"{""Finger Millet"": 3.02, ""Sorghum"": 2.57}",0,True,True,False,False,Local,Denied,farmer_registration,1.0,Farmer profile from Turkana
dc7a7660-4b3c-4767-b072-db54eff4f06d,d3228b5f-18bf-4879-84c7-d5288b92e8b2,Turkana,Turkana_SC_5,Ward_2,Village_14,4.8339053890298915,38.25883250871223,effb2553-4d06-48a4-84d0-aaf0e143fcf8,4.201600898527165,False,silt loam,5.296331898105159,"[""Sorghum"", ""Millet"", ""Rice""]","{""crop"": 43, ""livestock"": 14, ""off_farm"": 16}",False,,2,"{""Cassava"": 3.28, ""Sorghum"": 3.99}",1,True,True,False,False,Kiswahili,Denied,farmer_registration,1.0,Farmer profile from Turkana
983f3df8-4e3e-4fe7-8aba-8cb9bac2d512,82f1e9ab-5265-4a78-af9a-56b118431537,Turkana,Turkana_SC_4,Ward_5,Village_16,3.6720726278471494,39.01047171770635,86647376-d683-4237-95e5-473aba9f0756,0.8452018081653975,True,silt loam,7.878975629901551,"[""Beans""]","{""crop"": 78, ""livestock"": 13, ""off_farm"": 27}",True,Coop_12,3,"{""Arrowroot"": 3.51, ""Beans"": 4.99}",0,True,True,True,False,Kiswahili,Granted,farmer_registration,1.0,Farmer profile from Turkana
ce7aa705-83c8-43a1-85c9-2f3a85e25002,4f5839a5-ea49-4311-ba10-b6ab355bb401,Baringo,Baringo_SC_7,Ward_2,Village_9,-2.8746543643849884,40.057427573541354,d5b914ae-8689-46fa-8582-09ccb06e76ae,0.4723371009149609,False,sandy,7.7905970884347,"[""Finger Millet""]","{""crop"": 60, ""livestock"": 32, ""off_farm"": 28}",False,Coop_90,20,"{""Finger Millet"": 3.19, ""Beans"": 3.24}",5,False,False,True,False,Local,Denied,farmer_registration,1.0,Farmer profile from Baringo
b78e2932-5d91-4015-9205-875f43a7a929,219fd2c3-32db-40c5-8629-29a60c1a6d8b,Kwale,Kwale_SC_7,Ward_1,Village_18,4.818774743344922,36.917535396447576,ec1d4650-2912-4dfc-ba16-e86d81bef969,4.614722114188597,True,sandy loam,7.404611166705935,"[""Arrowroot""]","{""crop"": 65, ""livestock"": 34, ""off_farm"": 17}",True,,7,"{""Millet"": 4.38, ""Sorghum"": 4.56}",2,False,True,False,True,Local,Denied,farmer_registration,1.0,Farmer profile from Kwale
48c22e0c-d46a-4956-a076-80bf41089496,54b0f4da-71dc-4f2e-9dbb-89590dad84fd,Kwale,Kwale_SC_8,Ward_3,Village_8,-0.9653310279807052,41.888760070002704,b6b25b1f-9489-4660-af17-73bb75847e9d,1.5373147757556007,False,loam,5.458625893127898,"[""Beans"", ""Millet""]","{""crop"": 68, ""livestock"": 36, ""off_farm"": 12}",False,Coop_85,1,"{""Maize"": 3.44, ""Millet"": 4.68}",1,True,True,False,True,English,Denied,farmer_registration,1.0,Farmer profile from Kwale
dab32c49-011f-43ec-b73c-43902de7227a,62fb6d9d-74d8-4f17-a6d1-67d03a3fb54a,Kwale,Kwale_SC_6,Ward_1,Village_3,1.1808659259598953,39.94326184231935,39da19c8-2ae8-4bba-912a-41069518e1a4,4.6034447582811735,False,loam,6.742410560344416,"[""Beans"", ""Finger Millet""]","{""crop"": 80, ""livestock"": 8, ""off_farm"": 7}",True,,19,"{""Beans"": 1.78, ""Arrowroot"": 1.59}",1,True,False,False,False,Local,Pending,farmer_registration,1.0,Farmer profile from Kwale
3c5c749e-0481-4c3a-aa23-8a12f318e4a8,7b97b197-aa63-46df-8491-e248c72b2004,Tharaka Nithi,Tharaka Nithi_SC_8,Ward_3,Village_6,-1.7032715079171825,39.9237566891537,845e48b4-0512-4b36-a55f-ddec47dc9de9,0.5419272799269355,True,sandy,7.532023650287052,"[""Finger Millet"", ""Millet"", ""Beans""]","{""crop"": 65, ""livestock"": 17, ""off_farm"": 5}",True,Coop_84,8,"{""Millet"": 2.33, ""Rice"": 4.28}",0,True,True,True,True,Kiswahili,Denied,farmer_registration,1.0,Farmer profile from Tharaka Nithi
b593b69e-75b1-49b1-b310-f79d4f84dd50,e94c8ba5-7d07-4b02-aa2d-09f5db7d2558,Tharaka Nithi,Tharaka Nithi_SC_6,Ward_3,Village_12,1.3794195647678258,37.81631422807237,2932f237-c38c-4001-9fbd-637f96d943a3,3.93054894604139,False,silt loam,5.1475399719356165,"[""Beans"", ""Millet""]","{""crop"": 71, ""livestock"": 16, ""off_farm"": 13}",False,,9,"{""Millet"": 0.9, ""Beans"": 0.57}",0,False,False,False,True,Kiswahili,Granted,farmer_registration,1.0,Farmer profile from Tharaka Nithi
882ed1e5-2982-47f0-8d7c-f2a9bb483113,326e2aee-f7ce-4d1f-8be9-ea59a0c247fc,Tharaka Nithi,Tharaka Nithi_SC_4,Ward_5,Village_16,-0.9642607242098511,36.94822029590633,664c162c-1e45-45b9-8720-85f782db968c,0.9120313660342403,False,silt loam,6.270747185633537,"[""Maize""]","{""crop"": 81, ""livestock"": 29, ""off_farm"": 10}",True,,13,"{""Finger Millet"": 0.74, ""Millet"": 2.93}",0,True,False,True,True,Kiswahili,Granted,farmer_registration,1.0,Farmer profile from Tharaka Nithi
a7d4e78b-2615-41c3-b52e-e1a17f4fdf8a,903e40b5-b737-4001-8d55-78f0f6463346,Tharaka Nithi,Tharaka Nithi_SC_3,Ward_4,Village_3,-2.0730127493363852,41.47010678450944,7d8d4f55-05ef-4d63-a02b-79bd00012405,1.537117836568057,True,silt loam,5.854011207647431,"[""Millet""]","{""crop"": 81, ""livestock"": 21, ""off_farm"": 7}",True,Coop_50,14,"{""Beans"": 2.74, ""Rice"": 1.85}",1,True,True,False,False,Kiswahili,Pending,farmer_registration,1.0,Farmer profile from Tharaka Nithi
23432e4e-6b58-4868-bc39-6475b6289a2a,c3bfb5aa-0e30-46ce-86f6-179dd4335ad3,Vihiga,Vihiga_SC_4,Ward_3,Village_3,-3.471217275369953,38.48046534853992,c5e7e57e-aed8-4285-8281-5730c84764c3,3.787695027414056,False,silt loam,7.563774430911708,"[""Rice"", ""Arrowroot""]","{""crop"": 64, ""livestock"": 11, ""off_farm"": 27}",False,,16,"{""Sorghum"": 1.34, ""Rice"": 2.11}",2,False,True,False,True,English,Denied,farmer_registration,1.0,Farmer profile from Vihiga
1ca3fcbd-f073-464c-936f-441896512c77,590d0269-5bd3-4ca2-9f98-e03aaf803e5f,Garissa,Garissa_SC_9,Ward_1,Village_2,2.735309273377818,39.13146272753201,db0b6399-75de-4923-87e8-87303edd3fc3,2.554312470448538,False,loam,5.007190682722182,"[""Beans""]","{""crop"": 81, ""livestock"": 19, ""off_farm"": 20}",True,Coop_38,9,"{""Finger Millet"": 3.03, ""Cassava"": 2.02}",3,False,False,True,True,Kiswahili,Granted,farmer_registration,1.0,Farmer profile from Garissa
dafe55e1-e7e1-4971-aa9b-c76ee7f7e1ff,3fb2d834-79d9-47f8-940b-02c9bcf1135b,Garissa,Garissa_SC_3,Ward_2,Village_2,4.385612781177794,38.01304052099657,8050cd1e-8449-43f8-b7c8-a9d330781496,4.400444129346255,True,loam,6.451288917540739,"[""Arrowroot"", ""Finger Millet"", ""Maize""]","{""crop"": 47, ""livestock"": 35, ""off_farm"": 19}",True,Coop_72,8,"{""Sorghum"": 4.95, ""Arrowroot"": 4.2}",1,False,True,True,False,Kiswahili,Granted,farmer_registration,1.0,Farmer profile from Garissa
52787776-5d2e-45cc-a9b3-b117593f0898,9f12ebc5-2d87-4487-976c-c425833b7fa8,Garissa,Garissa_SC_6,Ward_1,Village_9,-2.117024301035068,41.630506380384496,2a288645-f931-479d-8888-ea00c9935da8,0.5040491294546475,False,silt loam,7.103912167800922,"[""Arrowroot""]","{""crop"": 58, ""livestock"": 7, ""off_farm"": 13}",True,,20,"{""Finger Millet"": 4.43, ""Cassava"": 3.63}",4,False,True,True,True,Local,Granted,farmer_registration,1.0,Farmer profile from Garissa
fae56052-2e52-499a-8c12-29e31eb3947b,13845280-4293-4d88-8924-56fd6a7da779,Busia,Busia_SC_8,Ward_3,Village_3,-2.347727380649049,39.59261357493231,94dad151-dce6-4db4-9343-6140294a2547,1.6675896358324418,True,loam,5.503860232914731,"[""Finger Millet"", ""Rice""]","{""crop"": 46, ""livestock"": 13, ""off_farm"": 20}",True,,10,"{""Rice"": 4.02, ""Finger Millet"": 0.63}",0,True,False,True,False,Local,Denied,farmer_registration,1.0,Farmer profile from Busia
c751599a-9eca-4d8c-9440-7a85f3a1f5a2,9dd6f9ec-421c-40fb-8fdd-48a3d7ffc0ba,Busia,Busia_SC_1,Ward_3,Village_17,-4.683670606028842,36.08545651707211,ab6b4f3f-4c85-40f3-a791-22275032b266,0.7984267964798482,True,clay loam,7.937976543947754,"[""Maize"", ""Arrowroot"", ""Finger Millet""]","{""crop"": 52, ""livestock"": 13, ""off_farm"": 23}",False,,0,"{""Finger Millet"": 3.08, ""Sorghum"": 1.47}",0,True,False,True,False,Local,Denied,farmer_registration,1.0,Farmer profile from Busia
e6e295d0-b5ac-4569-9f28-47f3e52fcfa4,99cc4337-1d11-4a6a-87a9-66a769992983,Busia,Busia_SC_7,Ward_1,Village_9,-1.7410325384581316,39.565765126321196,9c76800e-c153-4d87-82de-e70c7745f1c0,2.5761121421155178,False,sandy,6.3799464320129555,"[""Arrowroot"", ""Cassava""]","{""crop"": 57, ""livestock"": 20, ""off_farm"": 11}",True,Coop_46,4,"{""Beans"": 0.56, ""Arrowroot"": 2.89}",1,True,True,False,False,English,Denied,farmer_registration,1.0,Farmer profile from Busia
9e481169-5730-4933-9266-b5ae3a32fa54,841ccb5e-13d7-44cb-b0c3-4df99c56fe54,Nyandarua,Nyandarua_SC_4,Ward_5,Village_4,-0.29702140537565747,39.29616269723542,265a6036-d0de-4c52-bf60-ddaf50623a56,0.33275335228538305,True,loam,5.520349118992791,"[""Sorghum"", ""Rice""]","{""crop"": 78, ""livestock"": 31, ""off_farm"": 17}",False,Coop_26,20,"{""Cassava"": 1.51, ""Rice"": 3.88}",0,False,True,False,True,Local,Granted,farmer_registration,1.0,Farmer profile from Nyandarua
53b9fffc-740c-4471-a8a8-1e24c9143baf,816154f5-f657-4804-b152-608c7f331cff,Nyandarua,Nyandarua_SC_1,Ward_4,Village_9,-2.5458235008690426,37.33336601832199,5c5e8f53-3c72-40ea-ad48-48bf94ceaf8e,1.425794197306047,True,clay,5.460765316245683,"[""Millet"", ""Sorghum"", ""Arrowroot""]","{""crop"": 82, ""livestock"": 13, ""off_farm"": 6}",True,Coop_95,8,"{""Beans"": 3.29, ""Rice"": 4.87}",2,True,False,True,True,Local,Pending,farmer_registration,1.0,Farmer profile from Nyandarua
d8927727-3461-4344-af6d-d91835cea4f7,87d94780-2f72-4f9e-8279-ff47393ccf70,Nyandarua,Nyandarua_SC_5,Ward_3,Village_9,-4.234743487083605,41.2203626422406,a9339f20-9fb0-4a0c-82fc-6d9e457f82ee,0.8034940881494408,True,silt loam,5.108117460249723,"[""Arrowroot""]","{""crop"": 46, ""livestock"": 23, ""off_farm"": 13}",False,Coop_75,0,"{""Maize"": 3.61, ""Cassava"": 4.6}",1,False,True,False,False,English,Granted,farmer_registration,1.0,Farmer profile from Nyandarua
e6bcdeed-1b07-4a56-8724-a6bc5cd909bc,8b682995-7c6b-4baa-b1eb-8362be85a6ce,West Pokot,West Pokot_SC_2,Ward_4,Village_14,-4.66151311145265,41.04886669902906,3f9923aa-886e-4122-8982-8ad745490e2d,3.5325430619489757,True,silt loam,7.22675032484222,"[""Arrowroot"", ""Sorghum""]","{""crop"": 48, ""livestock"": 35, ""off_farm"": 24}",False,,13,"{""Beans"": 4.48, ""Arrowroot"": 1.37}",0,False,False,False,True,English,Denied,farmer_registration,1.0,Farmer profile from West Pokot
1986355a-ae2c-4626-b21f-b0d4f241aa0f,8d714e3c-86fe-40a4-880d-5f6bfbeb85db,West Pokot,West Pokot_SC_10,Ward_3,Village_14,-4.672386348714583,40.73154612188645,ef039935-5545-46e4-adcc-0038b19e0291,4.370173531424507,False,sandy loam,5.7109053143209785,"[""Beans"", ""Finger Millet""]","{""crop"": 82, ""livestock"": 11, ""off_farm"": 22}",False,,16,"{""Arrowroot"": 0.92, ""Rice"": 1.81}",0,True,False,False,True,Kiswahili,Pending,farmer_registration,1.0,Farmer profile from West Pokot
